ID,Station Name,City,Access Days Time,Facility Type,Latitude,Longitude,EV Network,Owner Type Code,County
116083,Semiahmoo Resort & Spa - Tesla Destination,Blaine,,HOTEL,48.990486,-122.774447,Tesla Destination,P,Whatcom
116085,Hotel Cathlamet - Tesla Destination,Cathlamet,,HOTEL,46.202588,-123.384133,Tesla Destination,P,Wahkiakum
116086,Fielding Hills Winery - Tesla Destination,Chelan,,BREWERY_DISTILLERY_WINERY,47.842476,-120.098099,Tesla Destination,P,Chelan
116087,Suncadia Resort - Tesla Destination,Cle Elum,,HOTEL,47.207984,-121.019499,Tesla Destination,P,Kittitas
116088,The Four Points by Sheraton Seattle Airport South - Tesla Destination,Des Moines,,HOTEL,47.400629,-122.296834,Tesla Destination,P,King
116089,"Staybridge Suites Federal Way - Seattle South, an IHG Hotel - Tesla Destination",Federal Way,,HOTEL,47.314052,-122.300982,Tesla Destination,P,King
116090,Quillayute River Resort - Tesla Destination,Forks,,HOTEL,47.914774,-124.544249,Tesla Destination,P,Clallam
116091,Island Athletic Club - Tesla Destination,Freeland,,REC_SPORTS_FACILITY,48.010539,-122.534798,Tesla Destination,P,Island
116092,Ocean5 - Tesla Destination,Gig Harbor,,OTHER_ENTERTAINMENT,47.305772,-122.579191,Tesla Destination,P,Pierce
116093,Best Western Wesley Inn - Tesla Destination,Gig Harbor,,HOTEL,47.318391,-122.585326,Tesla Destination,P,Pierce
116094,"Issaquah, WA - 12th Ave NW - Tesla Destination",Issaquah,,HOTEL,47.550744,-122.057467,Tesla Destination,P,King
116095,Badger Mountain Vineyard & Powers Winery - Tesla Destination,Kennewick,,BREWERY_DISTILLERY_WINERY,46.213187,-119.286497,Tesla Destination,P,Benton
116096,Hampton Inn Kennewick at Southridge - Tesla Destination,Kennewick,,HOTEL,46.178019,-119.189427,Tesla Destination,P,Benton
116097,Saratoga Inn - Tesla Destination,Langley,,INN,48.039607,-122.406131,Tesla Destination,P,Island
116098,The Inn at Langley - Tesla Destination,Langley,,INN,48.041105,-122.410772,Tesla Destination,P,Island
116099,Mountain Springs Lodge - Tesla Destination,Leavenworth,,HOTEL,47.767473,-120.653187,Tesla Destination,P,Chelan
116100,Sleeping Lady Mountain Resort - Tesla Destination,Leavenworth,,HOTEL,47.551769,-120.680327,Tesla Destination,P,Chelan
116101,Alta Cellars - Tesla Destination,Manson,,BREWERY_DISTILLERY_WINERY,47.884887,-120.156959,Tesla Destination,P,Chelan
116102,Hard Row to Hoe Vineyards - Tesla Destination,Manson,,BREWERY_DISTILLERY_WINERY,47.896557,-120.132386,Tesla Destination,P,Chelan
116103,Moonstone Beach Motel - Tesla Destination,Moclips,,HOTEL,47.240392,-124.217215,Tesla Destination,P,Grays Harbor
116104,Fairfield Inn & Suites by Marriott Moses Lake - Tesla Destination,Moses Lake,,HOTEL,47.10335,-119.251036,Tesla Destination,P,Grant
116105,Adytum Sanctuary - Tesla Destination,Mossyrock,,HOTEL,46.545331,-122.508967,Tesla Destination,P,Lewis
116106,Hobuck Beach Resort - Tesla Destination,Neah Bay,,HOTEL,48.340723,-124.662924,Tesla Destination,P,Clallam
116107,Hobuck Beach Resort RV Camping - Tesla Destination,Neah Bay,,HOTEL,48.333479,-124.659368,Tesla Destination,P,Clallam
116108,Swantown Inn & Spa - Tesla Destination,Olympia,,INN,47.03909,-122.882327,Tesla Destination,P,Thurston
116109,Hotel RL by Red Lion - Tesla Destination,Olympia,,HOTEL,47.027278,-122.912415,Tesla Destination,P,Thurston
116110,Veranda Beach Resort - Tesla Destination,Oroville,,HOTEL,48.987053,-119.425912,Tesla Destination,P,Okanogan
116111,Red Lion Hotel Pasco - Tesla Destination,Pasco,,HOTEL,46.250235,-119.116144,Tesla Destination,P,Franklin
116112,Camaraderie Cellars - Tesla Destination,Port Angeles,,BREWERY_DISTILLERY_WINERY,48.101579,-123.477119,Tesla Destination,P,Clallam
116113,Colette's Bed and Breakfast - Tesla Destination,Port Angeles,,B_AND_B,48.114921,-123.268398,Tesla Destination,P,Clallam
116114,"George Washington Inn, a Select Registry Property - Tesla Destination",Port Angeles,,INN,48.116414,-123.255357,Tesla Destination,P,Clallam
116115,Holiday Inn Express Pullman - Tesla Destination,Pullman,,HOTEL,46.715837,-117.166626,Tesla Destination,P,Whitman
116116,Hampton Inn and Suites Puyallup - Tesla Destination,Puyallup,,HOTEL,47.17669,-122.2931,Tesla Destination,P,Pierce
116117,Cave B Estate Winery & Resort - Tesla Destination,Quincy,,BREWERY_DISTILLERY_WINERY,47.098792,-119.996204,Tesla Destination,P,Grant
116118,Seattle Marriott Redmond - Tesla Destination,Redmond,,HOTEL,47.671225,-122.122192,Tesla Destination,P,King
116119,Homewood Suites Richland - Tesla Destination,Richland,,HOTEL,46.281294,-119.273452,Tesla Destination,P,Benton
116120,Hampton Inn Richland/Tri-Cities - Tesla Destination,Richland,,HOTEL,46.271849,-119.269167,Tesla Destination,P,Benton
116121,Thompson Seattle - Tesla Destination,Seattle,,HOTEL,47.610335,-122.341261,Tesla Destination,P,King
116122,Hotel 1000 - Tesla Destination,Seattle,,HOTEL,47.604904,-122.336189,Tesla Destination,P,King
116123,Motif Seattle - Tesla Destination,Seattle,,HOTEL,47.610166,-122.335179,Tesla Destination,P,King
116124,Hotel Theodore - Tesla Destination,Seattle,,HOTEL,47.612347,-122.334168,Tesla Destination,P,King
116125,Cedarbrook Lodge - Tesla Destination,Seattle,,HOTEL,47.437313,-122.287623,Tesla Destination,P,King
116126,Seattle Marriott Waterfront - Tesla Destination,Seattle,,HOTEL,47.610845,-122.347258,Tesla Destination,P,King
116128,Bedrooms & More - Tesla Destination,Seattle,,SHOPPING_CENTER,47.661523,-122.324913,Tesla Destination,P,King
116129,400 Fairview - Tesla Destination,Seattle,,OFFICE_BLDG,47.622544,-122.333913,Tesla Destination,P,King
116130,Fairmont Olympic Hotel - Seattle - Tesla Destination,Seattle,,HOTEL,47.608197,-122.334028,Tesla Destination,P,King
116131,Residence Inn by Marriott Seattle University Distric - Tesla Destination,Seattle,,HOTEL,47.661869,-122.315415,Tesla Destination,P,King
116132,Hampton Inn and Suites Seattle-Downtown - Tesla Destination,Seattle,,HOTEL,47.625675,-122.346886,Tesla Destination,P,King
116133,Four Points by Sheraton Downtown Seattle Center - Tesla Destination,Seattle,,HOTEL,47.625378,-122.344596,Tesla Destination,P,King
116134,Hotel Max - Tesla Destination,Seattle,,HOTEL,47.614141,-122.336357,Tesla Destination,P,King
116135,Shafer Baillie Mansion Bed & Breakfast - Tesla Destination,Seattle,,B_AND_B,47.627047,-122.314961,Tesla Destination,P,King
116136,Four Seasons Hotel Seattle - Tesla Destination,Seattle,,HOTEL,47.607651,-122.339418,Tesla Destination,P,King
116137,Shelburne Inn Restaurant & Pub - Tesla Destination,Seaview,,HOTEL,46.334855,-124.055074,Tesla Destination,P,Pacific
116138,Lost Mountain Lodge - Tesla Destination,Sequim,,HOTEL,48.06217,-123.168319,Tesla Destination,P,Clallam
116139,GreenHouse Inn by the Bay - Tesla Destination,Sequim,,INN,48.149618,-123.153648,Tesla Destination,P,Clallam
116141,Snoqualmie Casino - Tesla Destination,Snoqualmie,,OTHER_ENTERTAINMENT,47.51865,-121.841773,Tesla Destination,P,King
353449,SIA LOT C 1,Spokane,24 hours daily,,47.62529,-117.542177,ChargePoint Network,,Spokane
372450,SIA SIA/LOT C 4,Spokane,24 hours daily,,47.625351,-117.542155,ChargePoint Network,,Spokane
73219,SIA CELL LOT,Spokane,24 hours daily,,47.630989,-117.540534,ChargePoint Network,,Spokane
235501,SIA E GARAGE F.2 #6,Airway Heights,24 hours daily,,47.625087,-117.539968,ChargePoint Network,,Spokane
201992,SIA W GARAGE F.1 #7,Spokane,24 hours daily,,47.625057,-117.53991,ChargePoint Network,,Spokane
202325,SIA W GARAGE F.1 #6,Spokane,24 hours daily,,47.625024,-117.539864,ChargePoint Network,,Spokane
235504,SIA E GARAGE F.2 #5,Airway Heights,24 hours daily,,47.625019,-117.539831,ChargePoint Network,,Spokane
202322,SIA W GARAGE F.1 #5,Spokane,24 hours daily,,47.624986,-117.539808,ChargePoint Network,,Spokane
235502,SIA E GARAGE F.2 #4,Airway Heights,24 hours daily,,47.625006,-117.539796,ChargePoint Network,,Spokane
116151,Skamania Lodge - Tesla Destination,Stevenson,,HOTEL,45.685622,-121.905244,Tesla Destination,P,Skamania
116152,Hotel Murano - Tesla Destination,Tacoma,,HOTEL,47.250577,-122.439947,Tesla Destination,P,Pierce
116153,Best Western Plus Tacoma Dome Hotel - Tesla Destination,Tacoma,,HOTEL,47.23853,-122.427213,Tesla Destination,P,Pierce
116154,Alderbrook Resort & Spa - Tesla Destination,Union,,HOTEL,47.347184,-123.06764,Tesla Destination,P,Mason
116155,Heathman Lodge - Tesla Destination,Vancouver,,HOTEL,45.653804,-122.591975,Tesla Destination,P,Clark
116156,Dunham Wine Cellars - Tesla Destination,Walla Walla,,BREWERY_DISTILLERY_WINERY,46.089019,-118.278234,Tesla Destination,P,Walla Walla
116157,Pepper Bridge Winery - Tesla Destination,Walla Walla,,BREWERY_DISTILLERY_WINERY,47.734002,-122.141347,Tesla Destination,P,Walla Walla
116158,Inn at Abeja - Tesla Destination,Walla Walla,,INN,46.088478,-118.227154,Tesla Destination,P,Walla Walla
116159,Amavi Cellars - Tesla Destination,Walla Walla,,BREWERY_DISTILLERY_WINERY,46.016223,-118.38607,Tesla Destination,P,Walla Walla
116160,Marcus Whitman Hotel - Tesla Destination,Walla Walla,,HOTEL,46.067913,-118.340899,Tesla Destination,P,Walla Walla
116161,Corvus Cellars - Tesla Destination,Walla Walla,,BREWERY_DISTILLERY_WINERY,46.092016,-118.271808,Tesla Destination,P,Walla Walla
116162,Warm Springs Inn & Winery - Tesla Destination,Wenatchee,,BREWERY_DISTILLERY_WINERY,47.476001,-120.376514,Tesla Destination,P,Chelan
116163,Cranberry Road Winery - Tesla Destination,Westport,,BREWERY_DISTILLERY_WINERY,46.859479,-124.108594,Tesla Destination,P,Grays Harbor
116165,Willows Lodge - Tesla Destination,Woodinville,,HOTEL,47.732864,-122.147196,Tesla Destination,P,King
116167,Holiday Inn Downtown Yakima - Tesla Destination,Yakima,,HOTEL,46.604039,-120.494574,Tesla Destination,P,Yakima
116820,Cle Elum Business Park - Tesla Supercharger,Cle Elum,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,OFFICE_BLDG,47.189262,-120.902714,Tesla,P,Kittitas
117128,Vancouver Mall Southeast,Vancouver,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,45.657705,-122.581873,SHELL_RECHARGE,,Clark
120879,ALLEN INSTITUTE SOUTH,Seattle,24 hours daily,,47.625077,-122.339032,ChargePoint Network,,King
120927,RED 160,Redmond,24 hours daily,,47.674374,-122.127167,Blink Network,,King
121095,PACIFIC LUTH U STATION 3,Tacoma,24 hours daily,,47.145098,-122.438741,ChargePoint Network,,Pierce
121096,PACIFIC LUTH U STATION 2,Tacoma,24 hours daily,,47.145084,-122.438862,ChargePoint Network,,Pierce
201991,SIA W GARAGE F.1 #4,Spokane,24 hours daily,,47.62497,-117.539743,ChargePoint Network,,Spokane
121549,T-MOBILE PARK GRIFFEY,Seattle,24 hours daily,,47.589593,-122.332945,ChargePoint Network,,King
235503,SIA E GARAGE F.2 #3,Airway Heights,24 hours daily,,47.625021,-117.539667,ChargePoint Network,,Spokane
121704,North Bend Premium Outlets,North Bend,24 hours daily,,47.49129,-121.79356,Electrify America,,King
121709,Walmart 2947 Vancouver,Vancouver,24 hours daily,,45.68739,-122.66091,Electrify America,,Clark
122190,3rd Street Parking,Yakima,24 hours daily,OFFICE_BLDG,46.603762,-120.503347,Non-Networked,LG,Yakima
122217,SKAGITYMCA ONE,Mount Vernon,24 hours daily,,48.443205,-122.316279,ChargePoint Network,,Skagit
122266,Fred Meyer - Tesla Supercharger,Monroe,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,47.862572,-121.976585,Tesla,P,Snohomish
122580,Blue Mountain Station - Tesla Destination,Dayton,,,46.31017,-117.99763,Tesla Destination,P,Columbia
122581,Washington Athletic Club Garage - Tesla Destination,Seattle,,,47.609629,-122.333133,Tesla Destination,P,King
122582,Hotel Interurban - Tesla Destination,Tukwila,,,47.457152,-122.251628,Tesla Destination,P,King
122583,Patterson Cellars - Tesla Destination,Woodinville,,,47.769459,-122.151217,Tesla Destination,P,King
122765,LINCOLN SQUARE LS NORTH DUAL 4,Bellevue,24 hours daily,,47.617024,-122.201104,ChargePoint Network,,King
122773,188 BLAINE ATRIUM4,Seattle,24 hours daily,,47.635213,-122.325845,ChargePoint Network,,King
122774,188 BLAINE ATRIUM3,Seattle,24 hours daily,,47.635119,-122.325866,ChargePoint Network,,King
122781,BELLEVUE PLACE BELL PLACE #2,Bellevue,24 hours daily,,47.618421,-122.20129,ChargePoint Network,,King
122957,BELLEVUE SQUARE BELL SQ WEST #4,Bellevue,24 hours daily,,47.615943,-122.205532,ChargePoint Network,,King
122993,BELLEVUE SQUARE BELL SQ WEST #3,Bellevue,24 hours daily,,47.615991,-122.205533,ChargePoint Network,,King
123004,"Walmart 2596 - Mount Vernon, WA",Mount Vernon,24 hours daily,,48.44239,-122.34421,Electrify America,,Skagit
123007,Lake Quinault Lodge,Quinault,24 hours daily,HOTEL,47.465555,-123.850735,Non-Networked,P,Grays Harbor
123050,"Target T2290 - Renton, WA",Renton,24 hours daily,,47.49729,-122.1993,Electrify America,,King
123446,"Target T0338 - Lynnwood, WA",Lynnwood,24 hours daily,,47.83199,-122.26733,Electrify America,,Snohomish
123479,"Walmart 3531 - Lacey, WA",Lacey,24 hours daily,,47.05966,-122.77201,Electrify America,,Thurston
123545,VALLEY MED CTR NE GARAGE #4,Renton,24 hours daily,,47.444636,-122.21277,ChargePoint Network,,King
123546,VALLEY MED CTR NE GARAGE #2,Renton,24 hours daily,,47.444881,-122.212781,ChargePoint Network,,King
124057,"Walmart 5073 - Covington, WA",Covington,24 hours daily,,47.36029,-122.10773,Electrify America,,King
124683,Seattle Premium Outlets,Tulalip Bay,24 hours daily,,48.09546,-122.1869,Electrify America,,Snohomish
124684,Three Rivers Mall,Kelso,24 hours daily,,46.13988,-122.90126,Electrify America,,Cowlitz
135872,"Walmart 4137 - Tacoma, WA",Tacoma,24 hours daily,,47.23947,-122.48025,Electrify America,,Pierce
136697,"Walmart 2269 - Yakima, WA",Yakima,24 hours daily,,46.60252,-120.47924,Electrify America,,Yakima
137161,Vancouver Mall Ulta,Vancouver,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,45.657386,-122.584791,SHELL_RECHARGE,,Clark
137162,Vancouver Mall North Entrance,Vancouver,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,45.658859,-122.5835,SHELL_RECHARGE,,Clark
143215,DESTINATION DCFAST HOG,Fife,24 hours daily,,47.24293,-122.39677,ChargePoint Network,,Pierce
143416,LAKEVIEW L&P 1 LLP 1,Lakewood,24 hours daily,,47.153199,-122.504023,ChargePoint Network,,Pierce
143575,VIDA APARTMENTS VIDA 1,Seattle,24 hours daily,,47.678055,-122.314119,ChargePoint Network,,King
202323,SIA W GARAGE F.1 #3,Spokane,24 hours daily,,47.625019,-117.539665,ChargePoint Network,,Spokane
143970,"Walmart 3053 - Everett, WA",Everett,24 hours daily,,47.91349,-122.21331,Electrify America,,Snohomish
143971,Cow Creek Mercantile,Ritzville,24 hours daily,,47.11948,-118.36271,Electrify America,,Adams
144090,"Walmart 5462 - Vancouver, WA",Vancouver,24 hours daily,,45.61776,-122.47814,Electrify America,,Clark
145252,Capital Mall REI,Olympia,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,47.042022,-122.938283,SHELL_RECHARGE,,Thurston
145253,Capital Mall Best Buy,Olympia,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,47.042821,-122.934577,SHELL_RECHARGE,,Thurston
145254,Capital Mall North Entrance,Olympia,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,47.042561,-122.936463,SHELL_RECHARGE,,Thurston
145256,AMC Factoria 8,Bellevue,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,47.578662,-122.170444,SHELL_RECHARGE,,King
145257,Broadway Market,Seattle,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,47.622517,-122.321407,SHELL_RECHARGE,,King
145258,The Terminal at Ballard,Seattle,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,47.662307,-122.369715,SHELL_RECHARGE,,King
145259,Safeway 7300 Roosevelt Way Ne,Seattle,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,47.682581,-122.317165,SHELL_RECHARGE,,King
145260,AMC Loews Oak Tree 6,Seattle,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,47.701876,-122.343075,SHELL_RECHARGE,,King
145261,Sammamish Highlands,Sammamish,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,47.614103,-122.034146,SHELL_RECHARGE,,King
145262,Pine Lake Village,Sammamish,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,47.583116,-122.03388,SHELL_RECHARGE,,King
145264,Kitsap Mall Dicks Sporting Goods,Silverdale,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,47.656981,-122.692128,SHELL_RECHARGE,,Kitsap
145265,Kitsap Mall Kohls,Silverdale,Mon 8:00am - 10:00pm; Tue 8:00am - 10:00pm; Wed 8:00am - 10:00pm; Thu 8:00am - 10:00pm; Fri 8:00am - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,47.658828,-122.688789,SHELL_RECHARGE,,Kitsap
145684,"Target T1331 - Lake Stevens, WA",Lake Stevens,24 hours daily,,47.99823,-122.10064,Electrify America,,Snohomish
146948,Simon Northgate Mall,Seattle,24 hours daily,,47.70846,-122.32489,Electrify America,,King
147131,"Target T0627 - Tukwila, WA",Tukwila,24 hours daily,,47.45571,-122.25738,Electrify America,,King
147227,"Target T0996 - Issaquah, WA",Issaquah,24 hours daily,,47.54187,-122.05203,Electrify America,,King
147301,UDR CHARGER 4,Bellevue,24 hours daily,,47.618696,-122.191787,ChargePoint Network,,King
147397,KW RADIUS RADIUS 1,Seattle,24 hours daily,,47.622575,-122.335481,ChargePoint Network,,King
147519,Ridgewood Corporate Square Building F,Bellevue,24 hours daily,,47.611815,-122.178134,Blink Network,,King
147537,Ridgewood Corporate Square Building C,Bellevue,24 hours daily,,47.612834,-122.178704,Blink Network,,King
235500,SIA E GARAGE F.2 #2,Airway Heights,24 hours daily,,47.625021,-117.539657,ChargePoint Network,,Spokane
235514,SIA E GARAGE F.2 #1,Airway Heights,24 hours daily,,47.625122,-117.539614,ChargePoint Network,,Spokane
147648,"Walmart 5628 - Monroe, WA",Monroe,24 hours daily,,47.86516,-121.97318,Electrify America,,Snohomish
147675,Island Hospital Behind M.O.B. Building,Anacortes,24 hours daily,,48.5006578,-122.6159562,Blink Network,,Skagit
147685,Valley Supply - Woodinville,Woodinville,24 hours daily,,47.8045651,-122.1205486,Blink Network,,Snohomish
